,timestamp,order type,eth,uni,uni/eth,usd volume,transaction.id,block number
30,1624365695,buy,19.31863078728186,2458.2428015220185,127.24725828604616,34394.57343246823,0xea61f53b4cec944dd83e277f04ef82738fd1060345f518c30f17a193b0fac3c3,12684065
31,1624365661,buy,3.85,490.48755421437914,127.39936473100757,6878.575212081143,0xaad52262cd15d972a8f76f0147f9fad5fa41ea1924e731951e31e583816b7ae0,12684064
32,1624365532,sell,3.120870503252612,400.00792859412974,128.17190850348845,5634.303657189211,0xf06d9d11b441b5ccc22ec17a11eb509a4bc13e0a64d1bbe6efb141435b328208,12684055
33,1624365528,sell,25.257951785840607,3232.6022107833887,127.98354507096487,45609.86383685632,0x3dca531cc43c3bd825a0162e7129aabce66ba03929ccc1b42e7b007303774d9b,12684054
34,1624365355,sell,18.394780708970128,2348.919834165936,127.69490820950622,33263.96856947397,0x22ccfe5844d583de546c62312f4184587f41ced11412e4d4d784749dd555abb1,12684041
35,1624365343,sell,11.63683841917063,1483.6611638402503,127.49692918276273,21121.144964739935,0x49a84ef99cd2a75016ed40d7d57722a676cb9674c934e7e348a0d9cb98259a25,12684040
36,1624365109,buy,33.59617742508196,4262.576915244888,126.87684260360432,61126.393477298494,0x087e6df73887cfee526f847c70f48156332f93aafa7b330a0759fc769ce0ea57,12684019
37,1624364944,sell,6.9758389560904925,891.6251224676744,127.81618498936402,12613.681572061212,0x98467031383012e33a394a6119f7c533568379e2845141965a73b63747490a14,12684008
38,1624364905,sell,13.7594,1756.7886919971868,127.67916420753717,24885.081603662056,0x13375a21807ddc0617cb0ca55a635168e9492c9be0b62a5706142e393b95382d,12684004
39,1624364863,sell,21.665136538317817,2761.1268388730873,127.44562370930132,39182.62862663106,0x7314ea057e868458116099be137e5a122d793837b2e5effb3a83a1009a0c3cd9,12683999
40,1624364832,sell,31.808628172604088,4042.696301455796,127.0943304916765,57597.76569923023,0xab3246dd83620781fd0021da36f7a8c2f3ee1a4898bdef0cc9d03ccb8ddf0ed6,12683997
41,1624364726,sell,34.12900137522399,4322.88880111694,126.66320803207411,61963.3216809397,0xf59c238adf4cb1faed3bc6691a3446e2bcd36f5e8bb6438d0632444865aac2aa,12683993
42,1624364698,sell,12.731682898639148,1608.753557495046,126.35828038624814,23332.535809166744,0x5d7994d51cd6982328e57a7e32c7f47591681f9b977cfa1bead1d01990f7a289,12683989
43,1624364350,sell,1.6258758267115971,205.2914244031972,126.26513109454848,3007.7540497330483,0x050fba857a4207ed3315d3b5a4d3551b6add27e64cf97edb619f002f161512b0,12683966
44,1624364341,sell,6.502590403039232,820.7071685603782,126.21234272679848,12031.338097067512,0x0b6b25549c2ca6cfe4e6b3a35ab0b79e55736709a154a11c2752720305c0216e,12683965
45,1624364296,buy,16.718631498407937,2101.8085976096013,125.71654550850947,30933.118732338186,0xf1603562d7aff596688804304256a8ab28b4dd2720062db53e86acd71db4af4e,12683961
46,1624364296,buy,15.1,1895.2250155614124,125.51159043453063,27938.29703721779,0x448bd59712d4cf06fb2c29153f4b0c232145dd03ff64f4b64220a57621eb65ae,12683961
47,1624364275,buy,0.96004799,120.80327086695094,125.83045027462735,1767.8027031099605,0xb6dd72061706c78830715e50de1940e4c009a71734e0dd32f292e5d62e8a1f18,12683960
48,1624364249,buy,0.4223245153250752,53.14505178128111,125.83937198240517,777.7453157148973,0xa4d6ddfd05a1a946804c664fb632689badf1abc633ea997f5c1e3221d62bfbe9,12683958
49,1624364185,buy,6.312643252622297,794.654083219807,125.88293863900904,11579.93019138164,0xba23317d9c01bbcce7ebe4ea93fc88213eb883ce4553eda3fe617e5a38fc76e1,12683952
50,1624364099,buy,23.15625,2919.395767120223,126.07377131963176,42241.689944891485,0xdc9cc901a4723e9a479ed7816e9a15738c49683f6e54fec0d2ef1a7a24705b9b,12683947
51,1624364099,sell,90.05309800023811,11382.412796328586,126.39668205860603,164501.7804117064,0xba7e1f46c0ef25a0722007dad390e91235ebc2c56d6bda8622afe3e979834f6b,12683947
52,1624364084,sell,10.874456999141081,1367.3889788595657,125.74319609407337,19864.94846771308,0x4c976ef09375589858dcd67d3d811beeafee01a794e3beba931297dcdffd7c16,12683946
53,1624364008,buy,1.1235654458762576,140.36416915436973,124.92745275278655,2055.6360831382367,0x554fa1df1df3b986ffd63e50cb791f9d1583a3295d9e663e6fd36895fd4368f1,12683940
54,1624363753,buy,0.7194431298700574,89.88666556886977,124.93922290300374,1316.7279566317868,0xdf2fee4842281489d00d62160a1275a0c629b45c545c3bee6f4f63ae9f5fd23b,12683915
55,1624363715,sell,0.7893223992196242,99.21132641975757,125.69176615011101,1450.4148114607167,0x0c8095a3a8b66ca6cddb26090cfca128e9a3c65445f8d689113527922d11c046,12683912
56,1624363583,buy,0.82721216,103.35105096602447,124.93898900860509,1535.7634138637718,0x2a04b1ee0f09d2939c0ecfd7f34e9f20ce1f6d8378b299120a49ad3ba3c069bd,12683904
57,1624363507,buy,0.68070727,85.05343521758125,124.948621773323,1263.6936893378167,0x5f4b89d1decc04ded2c7b8dc18b30a8c269c82ec715c3b4096720e72dedbfb19,12683896
58,1624363470,buy,6.140625,767.5306769700544,124.99227309436,11401.04231383976,0x05e16d51d5912ce6faaacded2d1b4c8f02d3c3e4fb71f4c41e33295c9e28e98d,12683895
59,1624363450,buy,1.79375,223.43588699971536,124.56356069670544,3331.538167350802,0xc32ba9eb10cefd1fd00edf2b64e7e44d19a6e7213c8cce27cc95fc62a3c4a415,12683894
60,1624363450,buy,0.7160723407519088,89.40729381507334,124.85790712317079,1329.8700828415533,0x88d7c0043b5d97fe0eb761c485ffac4fb99442542c6170f162c5adf8510e98ec,12683894
